SalePrice,MSZoning,LotArea,Utilities,Condition1,Condition2,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,TotalBsmtSF,Heating,HeatingQC,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageArea,GarageQual,GarageCond,PoolArea,PoolQC,Fence,MiscFeature,MiscVal
320000,RL,12376,AllPub,Norm,Norm,7,5,1990,1990,Hip,CompShg,Plywood,Plywood,TA,TA,PConc,Gd,TA,1673,GasA,Gd,3222,5,1,Gd,11,2,TA,594,TA,TA,0,,,,0
163990,RL,8461,AllPub,Norm,Norm,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,728,GasA,Ex,1456,3,1,Gd,8,1,Gd,390,TA,TA,0,,,,0
180000,RL,21453,AllPub,Norm,Norm,6,5,1969,1969,Flat,Metal,Plywood,Plywood,TA,TA,CBlock,TA,TA,938,GasA,Ex,988,1,1,TA,4,2,TA,540,TA,TA,0,,,,0
100000,RM,6060,AllPub,Norm,Norm,4,5,1939,1950,Gable,CompShg,AsbShng,AsbShng,TA,TA,PConc,TA,TA,732,GasA,Gd,1123,3,1,TA,4,0,,264,TA,TA,0,,MnPrv,,0
136000,RL,9464,AllPub,Norm,Norm,6,7,1958,1958,Hip,CompShg,MetalSd,MetalSd,TA,Gd,CBlock,TA,TA,1080,GasA,Gd,1080,3,1,TA,5,0,,288,TA,TA,0,,,,0
153900,RL,7892,AllPub,Norm,Norm,6,5,1993,1993,Gable,CompShg,Plywood,Plywood,Gd,TA,PConc,Gd,TA,1199,GasA,Ex,1199,2,1,Gd,5,0,,530,TA,TA,0,,,,0
181000,RL,17043,AllPub,Norm,Norm,6,5,1979,1998,Gable,CompShg,HdBoard,HdBoard,TA,Gd,CBlock,Gd,Fa,1362,GasA,TA,1586,3,1,TA,7,1,TA,435,TA,TA,0,,,,0
84500,RM,6780,AllPub,Norm,Norm,6,8,1935,1982,Gable,CompShg,Wd Sdng,Wd Sdng,TA,Fa,CBlock,TA,TA,520,GasA,Gd,754,2,1,TA,5,0,,0,,,0,,,,0
128000,RL,4928,AllPub,Norm,Norm,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,Gd,TA,1078,GasA,TA,958,2,1,TA,5,1,TA,440,TA,TA,0,,,,0
87000,RM,4388,AllPub,Feedr,Norm,5,7,1930,1950,Gable,CompShg,WdShing,Wd Sdng,TA,Gd,BrkTil,TA,TA,672,GasA,Ex,840,3,1,TA,5,1,TA,0,,,0,,,,0
155000,RL,7590,AllPub,PosN,Norm,6,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,TA,TA,660,GasA,TA,1348,3,1,TA,6,1,Fa,453,TA,TA,0,,,,0
150000,RL,8973,AllPub,Norm,Norm,5,7,1958,1991,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,TA,TA,1008,GasA,TA,1053,3,1,Ex,6,0,,750,TA,TA,0,,MnWw,,0
226000,RL,14200,AllPub,Norm,Norm,7,6,1966,1966,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,924,GasA,Ex,2157,4,1,Gd,8,2,Gd,487,TA,TA,0,,GdPrv,,0
244000,RL,12224,AllPub,Norm,Norm,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,992,GasA,Ex,2054,3,1,Gd,7,1,TA,390,TA,TA,0,,,,0
150750,RL,7388,AllPub,Norm,Norm,5,6,1959,2002,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,1063,GasA,Gd,1327,3,1,Gd,7,0,,624,TA,TA,0,,,,0
220000,RL,6853,AllPub,Norm,Norm,8,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Ex,TA,1267,GasA,Ex,1296,2,1,Gd,6,0,,471,TA,TA,0,,,,0
180000,RL,10335,AllPub,Norm,Norm,5,6,1968,1993,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,TA,TA,1461,GasA,Gd,1721,3,1,TA,7,1,TA,440,TA,TA,0,,MnPrv,,0
174000,RL,10400,AllPub,Norm,Norm,7,6,1970,1970,Hip,CompShg,Plywood,Plywood,TA,TA,PConc,TA,TA,1304,GasA,Gd,1682,3,1,TA,7,1,Gd,530,TA,TA,0,,MnPrv,,0
143000,RL,10355,AllPub,Norm,Norm,5,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,1214,GasA,TA,1214,3,1,TA,5,1,Fa,318,TA,TA,0,,,,0
171000,RL,11070,AllPub,Norm,Norm,7,5,1988,1989,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,TA,TA,1907,GasA,Gd,1959,5,2,TA,9,0,,766,TA,TA,0,,,,0
230000,RL,9066,AllPub,Norm,Norm,8,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,1004,GasA,Ex,1852,3,1,Gd,7,2,TA,660,TA,TA,0,,GdPrv,,0
231500,RL,15426,AllPub,Norm,Norm,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,928,GasA,Ex,1764,3,1,Gd,7,0,,470,TA,TA,0,,MnPrv,,0
115000,RL,10500,AllPub,Norm,Norm,4,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,864,GasA,TA,864,3,1,TA,5,1,Po,0,,,0,,,,0
260000,RL,11645,AllPub,Norm,Norm,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,1734,GasA,Ex,1734,3,1,Gd,7,0,,660,TA,TA,0,,,,0
166000,RL,8520,AllPub,Artery,Norm,5,4,1952,1952,Gable,CompShg,BrkFace,Wd Sdng,TA,Fa,CBlock,TA,TA,910,GasA,Fa,1385,4,1,TA,6,0,,720,TA,TA,0,,MnPrv,,0
204000,RL,10335,AllPub,Norm,Norm,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,1490,GasA,Ex,1501,3,1,Gd,6,0,,577,TA,TA,0,,,,0
125000,RM,9100,AllPub,RRAe,Norm,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,1728,GasA,TA,1728,6,2,TA,10,0,,504,TA,TA,0,,,,0
130000,RM,2522,AllPub,Norm,Norm,6,5,2004,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,970,GasA,Ex,1709,3,1,Gd,7,0,,380,TA,TA,0,,,,0
105000,RM,6120,AllPub,Norm,Norm,5,7,1931,1993,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,TA,TA,715,GasA,TA,875,2,1,TA,5,0,,180,Fa,TA,0,,,,0
222500,RL,9505,AllPub,Norm,Norm,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,884,GasA,Ex,2035,3,1,Gd,8,1,Gd,434,TA,TA,0,,,,0
141000,RL,7500,AllPub,Norm,Norm,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,1080,GasA,Ex,1080,3,1,Gd,6,0,,0,,,0,,,,0
115000,RM,6240,AllPub,Norm,Norm,5,4,1936,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,BrkTil,Gd,TA,896,GasA,Gd,1344,3,1,TA,7,0,,240,Fa,TA,0,,,,0
122000,RL,10356,AllPub,Norm,Norm,5,6,1975,1975,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,969,GasA,TA,969,3,1,TA,5,0,,440,TA,TA,0,,MnPrv,,0
372402,RL,13891,AllPub,Norm,Norm,8,5,2007,2008,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Ex,TA,1710,GasA,Ex,1710,2,1,Gd,6,1,Gd,866,TA,TA,0,,,,0
190000,RL,14803,AllPub,Norm,Norm,6,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,825,GasA,Gd,1993,4,1,TA,8,1,Gd,495,TA,TA,0,,GdWo,,0
235000,RL,13500,AllPub,Norm,Norm,6,7,1960,1975,Flat,CompShg,BrkFace,Plywood,TA,TA,CBlock,Gd,TA,1602,GasA,Gd,1252,1,1,TA,4,1,Gd,564,TA,TA,0,,,,0
125000,RM,11340,AllPub,Norm,Norm,6,5,1923,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,TA,TA,1200,GasA,TA,1200,4,1,TA,7,0,,312,Fa,Fa,0,,,,0
79000,RL,9600,AllPub,Artery,Norm,6,5,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,TA,TA,572,Grav,Fa,1096,2,1,TA,5,0,,0,,,0,,,,0
109500,RL,7200,AllPub,Norm,Norm,5,7,1950,1950,Hip,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,,,0,GasA,TA,1040,2,1,TA,5,0,,625,TA,TA,0,,,,0
269500,RL,12003,AllPub,Norm,Norm,8,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Ex,TA,774,GasA,Ex,1968,4,1,Ex,8,1,Gd,680,TA,TA,0,,,,0
254900,FV,12552,AllPub,Norm,Norm,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,991,GasA,Ex,1947,3,1,Gd,8,1,Gd,678,TA,TA,0,,GdWo,,0
320000,RL,19378,AllPub,Norm,Norm,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,1392,GasA,Ex,2462,4,1,Gd,9,1,Gd,576,TA,TA,0,,,,0
162500,RL,11120,AllPub,Norm,Norm,6,6,1984,1984,Gable,CompShg,Plywood,Plywood,TA,TA,PConc,Gd,TA,1232,GasA,TA,1232,3,1,TA,6,0,,516,TA,TA,0,,,,0
412500,RL,13688,AllPub,Norm,Norm,9,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Ex,TA,1572,GasA,Ex,2668,3,1,Ex,10,2,Gd,726,TA,TA,0,,,,0
220000,RL,12182,AllPub,Norm,Norm,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,1541,GasA,Ex,1541,3,1,Gd,7,1,Gd,532,TA,TA,0,,,,0
103200,RL,5500,AllPub,Norm,Norm,4,6,1956,1956,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,882,GasA,Ex,882,1,1,TA,4,0,,0,,,0,,MnPrv,,0
152000,RM,5400,AllPub,Norm,Norm,6,7,1926,2004,Gable,CompShg,MetalSd,MetalSd,TA,Gd,BrkTil,TA,TA,1149,GasA,Gd,1616,3,1,Gd,5,0,,216,TA,TA,0,,,,0
127500,RL,10106,AllPub,Norm,Norm,5,7,1940,1999,Gable,CompShg,Wd Sdng,Wd Sdng,TA,Gd,BrkTil,TA,TA,644,GasA,Gd,1355,4,2,TA,6,0,,0,,,0,,,,0
190000,RL,10708,AllPub,Norm,Norm,5,5,1955,1993,Hip,CompShg,Wd Sdng,Wd Sdng,Gd,TA,CBlock,TA,TA,1617,GasA,Ex,1867,2,1,TA,7,3,Gd,303,TA,TA,0,,GdWo,,0
325624,RL,10562,AllPub,Norm,Norm,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Ex,TA,1582,GasA,Ex,2161,3,1,Ex,8,1,Gd,789,TA,TA,0,,,,0
183500,RL,8244,AllPub,Norm,Norm,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,840,GasA,Ex,1720,3,1,Gd,7,1,Gd,440,TA,TA,0,,,,0
228000,RL,16669,AllPub,Norm,Norm,8,6,1981,1981,Hip,WdShake,Plywood,Plywood,Gd,TA,CBlock,Gd,TA,1686,GasA,TA,1707,2,1,TA,6,1,TA,511,TA,TA,0,,,,0
128500,RM,12358,AllPub,Feedr,Norm,5,6,1941,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,720,GasA,TA,1382,2,1,TA,7,0,,660,TA,TA,0,,,,0
215000,RL,31770,AllPub,Norm,Norm,6,5,1960,1960,Hip,CompShg,BrkFace,Plywood,TA,TA,CBlock,TA,Gd,1080,GasA,Fa,1656,3,1,TA,7,2,Gd,528,TA,TA,0,,,,0
239000,RL,5306,AllPub,Norm,Norm,7,7,1987,1987,Gable,CompShg,HdBoard,HdBoard,Gd,Gd,PConc,Gd,Gd,1064,GasA,Gd,1767,2,1,Gd,5,1,TA,504,Gd,TA,0,,,,0
163000,RL,10197,AllPub,Norm,Norm,6,5,1961,1961,Gable,CompShg,WdShing,Wd Shng,TA,TA,CBlock,TA,TA,1362,GasA,TA,1362,3,1,TA,6,1,TA,504,TA,TA,0,,,,0
184000,RL,12416,AllPub,Norm,Norm,6,5,1986,1986,Gable,CompShg,VinylSd,Plywood,TA,TA,CBlock,Gd,Fa,1606,GasA,TA,1651,3,1,TA,7,1,TA,616,TA,TA,0,,,,0
243000,RL,12615,AllPub,Norm,Norm,6,7,1950,2001,Gable,CompShg,WdShing,Wd Shng,TA,TA,CBlock,TA,Gd,1202,GasA,TA,2158,4,1,Gd,7,1,Gd,576,TA,TA,0,,MnPrv,,0
211000,RL,10029,AllPub,Norm,Norm,6,5,1988,1989,Gable,CompShg,Plywood,Plywood,Gd,TA,PConc,Gd,TA,1151,GasA,TA,2060,4,1,TA,8,1,TA,521,TA,TA,0,,,,0
172500,RL,13650,AllPub,Norm,Norm,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,Gd,Gd,CBlock,TA,TA,1052,GasA,Ex,1920,4,1,Gd,8,1,Gd,451,TA,TA,0,,,,0
501837,RL,17423,AllPub,Norm,Norm,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Ex,TA,PConc,Ex,TA,2216,GasA,Ex,2234,1,1,Ex,9,1,Gd,1166,TA,TA,0,,,,0
100000,RM,8520,AllPub,Norm,Norm,5,6,1923,2006,Gable,CompShg,Wd Sdng,Wd Sdng,Gd,TA,CBlock,TA,TA,968,GasA,TA,968,2,1,TA,5,0,,480,Fa,TA,0,,,,0
177000,FV,2117,AllPub,Norm,Norm,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,Gd,TA,PConc,Gd,TA,756,GasA,Ex,1525,3,1,Gd,5,1,TA,440,TA,TA,0,,,,0
200100,RL,7588,AllPub,Norm,Norm,7,6,1920,1950,Gable,CompShg,Stucco,Stucco,TA,TA,BrkTil,Fa,TA,793,GasA,Gd,1802,4,1,TA,9,1,Gd,216,Fa,TA,0,,,,0
120000,RL,9060,AllPub,Artery,Norm,5,6,1957,2006,Hip,CompShg,Wd Sdng,Wd Sdng,TA,TA,PConc,,,0,GasA,Ex,1340,3,1,TA,7,1,Gd,252,TA,TA,0,,MnPrv,,0
200000,RM,11426,AllPub,Norm,Norm,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,1362,GasA,Ex,2082,3,1,Gd,6,0,,484,TA,TA,0,,,,0
127000,RL,7438,AllPub,RRAn,Feedr,5,8,1908,1991,Gable,CompShg,AsbShng,Plywood,TA,TA,PConc,Fa,TA,504,GasA,Gd,1252,3,1,TA,5,0,,576,TA,TA,0,,MnPrv,,0
475000,RM,22950,AllPub,Artery,Norm,10,9,1892,1993,Gable,WdShngl,Wd Sdng,Wd Sdng,Gd,Gd,BrkTil,TA,TA,1107,GasA,Ex,3608,4,1,Ex,12,2,TA,840,Ex,TA,0,,GdPrv,,0
173000,RL,9947,AllPub,Norm,Norm,7,5,1990,1991,Gable,CompShg,HdBoard,HdBoard,TA,TA,PConc,Gd,TA,1188,GasA,Ex,1217,3,1,Gd,6,0,,497,TA,TA,0,,GdPrv,,0
135000,RL,10410,AllPub,Norm,Norm,5,7,1916,1987,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,Fa,TA,660,GasA,Ex,1656,3,1,TA,8,0,,180,Fa,Fa,0,,MnPrv,,0
153337,RL,7018,AllPub,Feedr,Norm,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,Gd,TA,1086,GasA,TA,1224,2,2,TA,6,2,TA,528,TA,TA,0,,,,0
286000,RL,4923,AllPub,Norm,Norm,8,5,2001,2002,Gable,CompShg,CemntBd,CmentBd,Gd,TA,PConc,Ex,TA,1593,GasA,Ex,1593,0,1,Ex,5,1,Gd,682,TA,TA,0,,,,0
315000,RL,10570,AllPub,Norm,Norm,8,8,1932,1994,Hip,CompShg,BrkFace,BrkFace,Gd,TA,CBlock,Gd,Gd,853,GasA,TA,2727,3,1,Gd,10,2,TA,440,TA,TA,0,,,,0
184000,RL,7472,AllPub,Norm,Norm,7,9,1972,2004,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,725,GasA,Gd,1479,4,1,Gd,7,0,,484,TA,TA,0,,,,0
192000,RL,9017,AllPub,Norm,Norm,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,1431,GasA,Ex,1431,3,1,Gd,6,0,,666,TA,TA,0,,,,0
130000,RM,2522,AllPub,Norm,Norm,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,970,GasA,Ex,1709,3,1,Gd,7,0,,380,TA,TA,0,,,,0
127000,RL,7180,AllPub,Norm,Norm,5,7,1972,1972,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,864,GasA,TA,864,3,1,TA,5,0,,352,TA,TA,0,,,,0
148500,RL,2280,AllPub,Norm,Norm,6,6,1976,1976,Gable,CompShg,Plywood,Brk Cmn,TA,TA,CBlock,Gd,TA,855,GasA,TA,1456,3,1,TA,7,1,TA,440,TA,TA,0,,,,0
311872,RL,9416,AllPub,Norm,Norm,7,5,2007,2007,Hip,CompShg,CemntBd,CmentBd,Ex,TA,PConc,Ex,TA,1726,GasA,Ex,1726,3,1,Ex,8,1,Gd,786,TA,TA,0,,,,0
235000,RL,25419,AllPub,Artery,Norm,8,4,1918,1990,Gable,CompShg,Stucco,Stucco,Gd,Gd,PConc,TA,TA,1360,GasA,Gd,3112,4,1,Gd,8,1,Ex,795,TA,TA,512,Ex,GdPrv,,0
104000,RM,5520,AllPub,Norm,Norm,6,6,1912,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,755,GasA,Ex,2229,5,1,TA,8,0,,0,,,0,,MnPrv,,0
274900,RL,9591,AllPub,Norm,Norm,8,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Ex,TA,1713,GasA,Ex,1713,3,1,Ex,7,1,Gd,856,TA,TA,0,,,,0
140000,RM,8546,AllPub,Norm,Norm,4,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,1121,GasA,Ex,1121,2,1,TA,5,0,,440,TA,TA,0,,,,0
171500,RL,10125,AllPub,Norm,Norm,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,TA,TA,1196,GasA,TA,1279,3,1,TA,6,2,Fa,473,TA,TA,0,,MnPrv,,0
112000,RL,7000,AllPub,Artery,Norm,6,6,1924,1950,Gable,CompShg,MetalSd,MetalSd,TA,Gd,BrkTil,Fa,TA,617,GasA,Gd,1310,2,1,TA,6,0,,398,TA,TA,0,,,,0
149000,RM,4438,AllPub,Norm,Norm,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,848,GasA,Ex,848,1,1,Gd,3,1,Gd,420,TA,TA,0,,,,0
110000,RM,3500,AllPub,Norm,Norm,5,7,1947,1950,Gable,CompShg,AsbShng,AsbShng,TA,TA,CBlock,TA,TA,720,GasA,TA,1284,2,1,TA,5,0,,240,TA,TA,0,,MnWw,,0
180500,RL,11851,AllPub,Norm,Norm,7,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,TA,TA,PConc,Gd,TA,1424,GasA,Ex,1442,3,1,TA,5,0,,500,TA,TA,0,,,,0
143900,RL,13673,AllPub,RRAe,Norm,5,5,1962,1962,Gable,CompShg,HdBoard,HdBoard,TA,Gd,CBlock,TA,TA,1140,GasA,TA,1696,3,1,TA,8,1,TA,349,TA,TA,0,,,,0
141000,RL,12493,AllPub,Norm,Norm,4,5,1960,1960,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,PConc,TA,TA,1100,GasA,TA,1100,3,1,TA,6,1,Po,312,TA,TA,0,,GdWo,,0
277000,RL,14364,AllPub,Norm,Norm,7,5,1988,1989,Gable,CompShg,Plywood,Plywood,Gd,TA,CBlock,Gd,TA,1157,GasA,Ex,2062,3,1,TA,7,1,Gd,454,TA,TA,0,,,,0
145000,RL,8250,AllPub,Norm,Norm,6,7,1964,1964,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,Gd,TA,1092,GasA,Ex,1092,3,1,TA,6,0,,504,TA,Gd,0,,MnPrv,,0
98000,RL,5604,AllPub,Norm,Norm,5,6,1925,1950,Gable,CompShg,Stucco,Stucco,TA,TA,CBlock,TA,TA,864,GasA,TA,864,2,1,TA,5,0,,0,,,0,,,,0
186000,RL,10420,AllPub,Norm,Norm,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,1212,GasA,Ex,1212,3,1,Gd,6,0,,460,TA,TA,0,,,,0
252678,FV,8640,AllPub,Norm,Norm,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,900,GasA,Ex,1852,3,1,Gd,7,1,TA,644,TA,TA,0,,,,0
156000,RL,13568,AllPub,Norm,Norm,5,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,990,GasA,Ex,990,3,1,TA,5,0,,576,TA,TA,0,,,,0
161750,RL,10900,AllPub,Norm,Norm,6,7,1977,1977,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,Gd,TA,689,GasA,Ex,1392,3,1,TA,6,0,,299,TA,TA,0,,MnPrv,Shed,450
134450,RL,10011,AllPub,Norm,Norm,5,6,1957,1996,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,1070,GasA,TA,1236,2,1,Gd,6,1,Fa,447,TA,TA,0,,MnPrv,,0
210000,RL,8450,AllPub,Norm,Norm,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,1436,GasA,Ex,1436,3,1,Gd,8,0,,484,TA,TA,0,,,,0
107000,RM,9906,AllPub,Norm,Norm,4,4,1925,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,686,GasA,Fa,1328,3,1,TA,8,0,,210,TA,TA,0,,,,0
311500,RL,15660,AllPub,Norm,Norm,7,9,1939,2006,Gable,CompShg,VinylSd,VinylSd,Gd,Gd,CBlock,TA,TA,798,GasA,Ex,1954,3,1,Gd,8,2,TA,431,TA,TA,0,,,,0
167240,RL,3010,AllPub,Norm,Norm,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,1248,GasA,Ex,1248,2,1,Gd,5,0,,438,TA,TA,0,,,,0
204900,RL,8990,AllPub,Norm,Norm,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,1498,GasA,Ex,1498,2,1,Gd,5,0,,675,TA,TA,0,,,,0
200000,RL,8068,AllPub,Norm,Norm,6,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,1010,GasA,Ex,2267,4,1,Gd,8,1,TA,390,TA,TA,0,,,,0
179900,RL,11475,AllPub,RRAn,Norm,6,6,1975,1975,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,Gd,TA,713,GasA,TA,1552,3,1,TA,6,1,TA,434,TA,TA,0,,MnPrv,,0
97000,RL,10500,AllPub,Norm,Norm,4,6,1971,1971,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,864,GasA,Gd,864,2,1,TA,4,0,,576,TA,TA,0,,,,0
386250,RL,13472,AllPub,Norm,Norm,10,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,Ex,TA,PConc,Ex,TA,2392,GasA,Ex,2392,3,1,Ex,8,1,Ex,968,TA,TA,0,,,,0
112000,RM,1680,AllPub,Norm,Norm,5,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,630,GasA,TA,1302,3,1,TA,6,0,,280,TA,TA,0,,,,0
290000,RL,9950,AllPub,Norm,Norm,7,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,1203,GasA,Ex,2520,4,1,Gd,9,1,TA,721,TA,TA,0,,,,0
106000,RM,1869,AllPub,Norm,Norm,6,6,1970,1970,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,483,GasA,TA,987,2,1,TA,5,0,,280,TA,TA,0,,,,0
125000,RL,8521,AllPub,Feedr,Norm,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,912,GasA,TA,912,3,1,TA,5,1,Fa,336,TA,TA,0,,MnPrv,,0
192500,RL,3182,AllPub,Norm,Norm,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,1373,GasA,Ex,1555,2,1,Gd,7,1,TA,430,TA,TA,0,,,,0
148000,RL,8760,AllPub,Norm,Norm,6,6,1959,1959,Hip,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,1194,GasA,TA,1194,3,1,TA,6,0,,312,TA,TA,0,,,,0
403000,RL,15138,AllPub,Norm,Norm,8,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,1462,GasA,Ex,2794,4,1,Ex,9,1,TA,810,TA,TA,0,,,,0
94500,RM,1680,AllPub,Norm,Norm,6,5,1972,1972,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,483,GasA,TA,987,2,1,TA,5,1,Po,288,TA,TA,0,,,,0
128200,RL,10650,AllPub,Norm,Norm,5,6,1976,1976,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,Gd,894,GasA,TA,894,3,1,TA,5,0,,308,TA,TA,0,,MnPrv,,0
216500,RL,7851,AllPub,Norm,Norm,6,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,860,GasA,Ex,1960,4,1,Gd,8,2,TA,440,TA,TA,0,,,,0
89500,RM,1680,AllPub,Norm,Norm,6,3,1971,1971,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,483,GasA,TA,987,2,1,TA,5,0,,264,TA,TA,0,,,,0
185500,RL,8773,AllPub,Norm,Norm,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,1414,GasA,Ex,1414,3,1,Gd,6,0,,494,TA,TA,0,,,,0
194500,RL,9453,AllPub,RRNe,Norm,7,7,1993,2003,Gable,CompShg,HdBoard,HdBoard,Gd,TA,PConc,Gd,TA,996,GasA,Ex,1744,3,1,Gd,7,0,,457,TA,TA,0,,,,0
